read_acc, length, #covered, %coverage
sim_rand_676, 1000, 800, 80
sim_rand_677, 1000, 676, 67.60000000000001
sim_rand_678, 1000, 711, 71.1
sim_rand_679, 1000, 720, 72
sim_rand_680, 1000, 737, 73.7
sim_rand_681, 1000, 710, 71
sim_rand_682, 1000, 755, 75.5
sim_rand_683, 1000, 728, 72.8
sim_rand_684, 1000, 716, 71.6
sim_rand_685, 1000, 691, 69.1
sim_rand_686, 1000, 693, 69.3
sim_rand_687, 1000, 666, 66.60000000000001
sim_rand_688, 1000, 764, 76.4
sim_rand_689, 1000, 727, 72.7
sim_rand_690, 1000, 710, 71
sim_rand_691, 1000, 627, 62.7
sim_rand_692, 1000, 709, 70.89999999999999
sim_rand_693, 1000, 683, 68.30000000000001
sim_rand_694, 1000, 674, 67.4
sim_rand_695, 1000, 694, 69.39999999999999
sim_rand_696, 1000, 707, 70.7
sim_rand_697, 1000, 800, 80
sim_rand_698, 1000, 698, 69.8
sim_rand_699, 1000, 674, 67.4
sim_rand_700, 1000, 649, 64.9
sim_rand_701, 1000, 730, 73
sim_rand_702, 1000, 682, 68.2
sim_rand_703, 1000, 667, 66.7
sim_rand_704, 1000, 720, 72
sim_rand_705, 1000, 722, 72.2
sim_rand_706, 1000, 748, 74.8
sim_rand_707, 1000, 719, 71.89999999999999
sim_rand_708, 1000, 668, 66.8
sim_rand_709, 1000, 746, 74.6
sim_rand_710, 1000, 713, 71.3
sim_rand_711, 1000, 676, 67.60000000000001
sim_rand_712, 1000, 746, 74.6
sim_rand_713, 1000, 705, 70.5
sim_rand_714, 1000, 705, 70.5
sim_rand_715, 1000, 761, 76.1
sim_rand_716, 1000, 703, 70.3
sim_rand_717, 1000, 665, 66.5
sim_rand_718, 1000, 747, 74.7
sim_rand_719, 1000, 705, 70.5
sim_rand_720, 1000, 650, 65
sim_rand_721, 1000, 707, 70.7
sim_rand_722, 1000, 708, 70.8
sim_rand_723, 1000, 668, 66.8
sim_rand_724, 1000, 781, 78.10000000000001
sim_rand_725, 1000, 696, 69.6
sim_rand_726, 1000, 716, 71.6
sim_rand_727, 1000, 700, 70
sim_rand_728, 1000, 713, 71.3
sim_rand_729, 1000, 715, 71.5
sim_rand_730, 1000, 715, 71.5
sim_rand_731, 1000, 698, 69.8
sim_rand_732, 1000, 723, 72.3
sim_rand_733, 1000, 677, 67.7
sim_rand_734, 1000, 652, 65.2
sim_rand_735, 1000, 716, 71.6
sim_rand_736, 1000, 659, 65.9
sim_rand_737, 1000, 680, 68
sim_rand_738, 1000, 694, 69.39999999999999
sim_rand_739, 1000, 685, 68.5
sim_rand_740, 1000, 727, 72.7
sim_rand_741, 1000, 686, 68.60000000000001
sim_rand_742, 1000, 667, 66.7
sim_rand_743, 1000, 716, 71.6
sim_rand_744, 1000, 790, 79
sim_rand_745, 1000, 713, 71.3
sim_rand_746, 1000, 709, 70.89999999999999
sim_rand_747, 1000, 647, 64.7
sim_rand_748, 1000, 687, 68.7
sim_rand_749, 1000, 718, 71.8
sim_rand_750, 1000, 742, 74.2
sim_rand_751, 1000, 702, 70.19999999999999
sim_rand_752, 1000, 690, 69
sim_rand_753, 1000, 746, 74.6
sim_rand_754, 1000, 746, 74.6
sim_rand_755, 1000, 714, 71.39999999999999
sim_rand_756, 1000, 704, 70.39999999999999
sim_rand_757, 1000, 741, 74.1
sim_rand_758, 1000, 734, 73.4
sim_rand_759, 1000, 704, 70.39999999999999
sim_rand_760, 1000, 709, 70.89999999999999
sim_rand_761, 1000, 717, 71.7
sim_rand_762, 1000, 721, 72.1
sim_rand_763, 1000, 697, 69.69999999999999
sim_rand_764, 1000, 691, 69.1
sim_rand_765, 1000, 730, 73
sim_rand_766, 1000, 726, 72.6
sim_rand_767, 1000, 711, 71.1
sim_rand_768, 1000, 698, 69.8
sim_rand_769, 1000, 710, 71
sim_rand_770, 1000, 772, 77.2
sim_rand_771, 1000, 697, 69.69999999999999
sim_rand_772, 1000, 701, 70.1
sim_rand_773, 1000, 727, 72.7
sim_rand_774, 1000, 733, 73.3
sim_rand_775, 1000, 699, 69.89999999999999
sim_rand_776, 1000, 719, 71.89999999999999
sim_rand_777, 1000, 705, 70.5
sim_rand_778, 1000, 700, 70
sim_rand_779, 1000, 758, 75.8
sim_rand_780, 1000, 692, 69.19999999999999
sim_rand_781, 1000, 690, 69
sim_rand_782, 1000, 696, 69.6
sim_rand_783, 1000, 721, 72.1
sim_rand_784, 1000, 677, 67.7
sim_rand_785, 1000, 710, 71
sim_rand_786, 1000, 688, 68.8
sim_rand_787, 1000, 700, 70
sim_rand_788, 1000, 727, 72.7
sim_rand_789, 1000, 703, 70.3
sim_rand_790, 1000, 751, 75.1
sim_rand_791, 1000, 697, 69.69999999999999
sim_rand_792, 1000, 733, 73.3
sim_rand_793, 1000, 735, 73.5
sim_rand_794, 1000, 738, 73.8
sim_rand_795, 1000, 729, 72.89999999999999
sim_rand_796, 1000, 796, 79.60000000000001
sim_rand_797, 1000, 713, 71.3
sim_rand_798, 1000, 686, 68.60000000000001
sim_rand_799, 1000, 754, 75.4
sim_rand_800, 1000, 732, 73.2
sim_rand_801, 1000, 706, 70.6
sim_rand_802, 1000, 741, 74.1
sim_rand_803, 1000, 730, 73
sim_rand_804, 1000, 622, 62.2
sim_rand_805, 1000, 756, 75.6
sim_rand_806, 1000, 721, 72.1
sim_rand_807, 1000, 731, 73.1
sim_rand_808, 1000, 747, 74.7
sim_rand_809, 1000, 672, 67.2
sim_rand_810, 1000, 716, 71.6
sim_rand_811, 1000, 659, 65.9
sim_rand_812, 1000, 778, 77.8
sim_rand_813, 1000, 768, 76.8
sim_rand_814, 1000, 731, 73.1
sim_rand_815, 1000, 636, 63.6
sim_rand_816, 1000, 774, 77.4
sim_rand_817, 1000, 686, 68.60000000000001
sim_rand_818, 1000, 697, 69.69999999999999
sim_rand_819, 1000, 685, 68.5
sim_rand_820, 1000, 731, 73.1
sim_rand_821, 1000, 704, 70.39999999999999
sim_rand_822, 1000, 807, 80.7
sim_rand_823, 1000, 747, 74.7
sim_rand_824, 1000, 732, 73.2
sim_rand_825, 1000, 655, 65.5
sim_rand_826, 1000, 702, 70.19999999999999
sim_rand_827, 1000, 700, 70
sim_rand_828, 1000, 758, 75.8
sim_rand_829, 1000, 726, 72.6
sim_rand_830, 1000, 760, 76
sim_rand_831, 1000, 756, 75.6
sim_rand_832, 1000, 635, 63.5
sim_rand_833, 1000, 749, 74.9
sim_rand_834, 1000, 682, 68.2
sim_rand_835, 1000, 662, 66.2
sim_rand_836, 1000, 727, 72.7
sim_rand_837, 1000, 731, 73.1
sim_rand_838, 1000, 732, 73.2
sim_rand_839, 1000, 702, 70.19999999999999
sim_rand_840, 1000, 747, 74.7
sim_rand_841, 1000, 759, 75.9
sim_rand_842, 1000, 724, 72.39999999999999
sim_rand_843, 1000, 714, 71.39999999999999
sim_rand_844, 1000, 664, 66.4
sim_rand_845, 1000, 767, 76.7
sim_rand_846, 1000, 727, 72.7
sim_rand_847, 1000, 748, 74.8
sim_rand_848, 1000, 752, 75.2
sim_rand_849, 1000, 692, 69.19999999999999
sim_rand_850, 1000, 686, 68.60000000000001
sim_rand_851, 1000, 722, 72.2
sim_rand_852, 1000, 708, 70.8
sim_rand_853, 1000, 704, 70.39999999999999
sim_rand_854, 1000, 757, 75.7
sim_rand_855, 1000, 652, 65.2
sim_rand_856, 1000, 743, 74.3
sim_rand_857, 1000, 698, 69.8
sim_rand_858, 1000, 645, 64.5
sim_rand_859, 1000, 735, 73.5
sim_rand_860, 1000, 673, 67.30000000000001
sim_rand_861, 1000, 721, 72.1
sim_rand_862, 1000, 662, 66.2
sim_rand_863, 1000, 763, 76.3
sim_rand_864, 1000, 687, 68.7
sim_rand_865, 1000, 702, 70.19999999999999
sim_rand_866, 1000, 675, 67.5
sim_rand_867, 1000, 754, 75.4
sim_rand_868, 1000, 686, 68.60000000000001
sim_rand_869, 1000, 760, 76
sim_rand_870, 1000, 725, 72.5
sim_rand_871, 1000, 702, 70.19999999999999
sim_rand_872, 1000, 698, 69.8
sim_rand_873, 1000, 698, 69.8
sim_rand_874, 1000, 695, 69.5
sim_rand_875, 1000, 732, 73.2
sim_rand_876, 1000, 701, 70.1
sim_rand_877, 1000, 655, 65.5
sim_rand_878, 1000, 722, 72.2
sim_rand_879, 1000, 691, 69.1
sim_rand_880, 1000, 670, 67
sim_rand_881, 1000, 725, 72.5
sim_rand_882, 1000, 762, 76.2
sim_rand_883, 1000, 715, 71.5
sim_rand_884, 1000, 817, 81.69999999999999
sim_rand_885, 1000, 712, 71.2
sim_rand_886, 1000, 752, 75.2
sim_rand_887, 1000, 759, 75.9
sim_rand_888, 1000, 728, 72.8
sim_rand_889, 1000, 714, 71.39999999999999
sim_rand_890, 1000, 658, 65.8
sim_rand_891, 1000, 717, 71.7
sim_rand_892, 1000, 704, 70.39999999999999
sim_rand_893, 1000, 712, 71.2
sim_rand_894, 1000, 758, 75.8
sim_rand_895, 1000, 709, 70.89999999999999
sim_rand_896, 1000, 738, 73.8
sim_rand_897, 1000, 774, 77.4
sim_rand_898, 1000, 723, 72.3
sim_rand_899, 1000, 688, 68.8
sim_rand_900, 1000, 742, 74.2
sim_rand_901, 1000, 665, 66.5
sim_rand_902, 1000, 738, 73.8
sim_rand_903, 1000, 714, 71.39999999999999
sim_rand_904, 1000, 744, 74.4
sim_rand_905, 1000, 671, 67.10000000000001
sim_rand_906, 1000, 655, 65.5
sim_rand_907, 1000, 714, 71.39999999999999
sim_rand_908, 1000, 758, 75.8
sim_rand_909, 1000, 737, 73.7
sim_rand_910, 1000, 687, 68.7
sim_rand_911, 1000, 706, 70.6
sim_rand_912, 1000, 756, 75.6
sim_rand_913, 1000, 692, 69.19999999999999
sim_rand_914, 1000, 713, 71.3
sim_rand_915, 1000, 678, 67.80000000000001
sim_rand_916, 1000, 743, 74.3
sim_rand_917, 1000, 719, 71.89999999999999
sim_rand_918, 1000, 750, 75
sim_rand_919, 1000, 773, 77.3
sim_rand_920, 1000, 736, 73.6
sim_rand_921, 1000, 761, 76.1
sim_rand_922, 1000, 752, 75.2
sim_rand_923, 1000, 678, 67.80000000000001
sim_rand_924, 1000, 710, 71
sim_rand_925, 1000, 687, 68.7
sim_rand_926, 1000, 731, 73.1
sim_rand_927, 1000, 715, 71.5
sim_rand_928, 1000, 741, 74.1
sim_rand_929, 1000, 733, 73.3
sim_rand_930, 1000, 713, 71.3
sim_rand_931, 1000, 770, 77
sim_rand_932, 1000, 745, 74.5
sim_rand_933, 1000, 709, 70.89999999999999
sim_rand_934, 1000, 700, 70
sim_rand_935, 1000, 679, 67.9
sim_rand_936, 1000, 697, 69.69999999999999
sim_rand_937, 1000, 685, 68.5
sim_rand_938, 1000, 632, 63.2
sim_rand_939, 1000, 727, 72.7
sim_rand_940, 1000, 741, 74.1
sim_rand_941, 1000, 729, 72.89999999999999
sim_rand_942, 1000, 727, 72.7
sim_rand_943, 1000, 728, 72.8
sim_rand_944, 1000, 685, 68.5
sim_rand_945, 1000, 715, 71.5
sim_rand_946, 1000, 776, 77.60000000000001
sim_rand_947, 1000, 719, 71.89999999999999
sim_rand_948, 1000, 733, 73.3
sim_rand_949, 1000, 758, 75.8
sim_rand_950, 1000, 703, 70.3
sim_rand_951, 1000, 754, 75.4
sim_rand_952, 1000, 741, 74.1
sim_rand_953, 1000, 791, 79.10000000000001
sim_rand_954, 1000, 705, 70.5
sim_rand_955, 1000, 716, 71.6
sim_rand_956, 1000, 754, 75.4
sim_rand_957, 1000, 729, 72.89999999999999
sim_rand_958, 1000, 729, 72.89999999999999
sim_rand_959, 1000, 678, 67.80000000000001
sim_rand_960, 1000, 711, 71.1
sim_rand_961, 1000, 675, 67.5
sim_rand_962, 1000, 734, 73.4
sim_rand_963, 1000, 734, 73.4
sim_rand_964, 1000, 701, 70.1
sim_rand_965, 1000, 651, 65.10000000000001
sim_rand_966, 1000, 756, 75.6
sim_rand_967, 1000, 678, 67.80000000000001
sim_rand_968, 1000, 750, 75
sim_rand_969, 1000, 724, 72.39999999999999
sim_rand_970, 1000, 710, 71
sim_rand_971, 1000, 688, 68.8
sim_rand_972, 1000, 700, 70
sim_rand_973, 1000, 697, 69.69999999999999
sim_rand_974, 1000, 673, 67.30000000000001
sim_rand_975, 1000, 742, 74.2
sim_rand_976, 1000, 730, 73
sim_rand_977, 1000, 770, 77
sim_rand_978, 1000, 682, 68.2
sim_rand_979, 1000, 755, 75.5
sim_rand_980, 1000, 758, 75.8
sim_rand_981, 1000, 736, 73.6
sim_rand_982, 1000, 706, 70.6
sim_rand_983, 1000, 749, 74.9
sim_rand_984, 1000, 687, 68.7
sim_rand_985, 1000, 730, 73
sim_rand_986, 1000, 702, 70.19999999999999
sim_rand_987, 1000, 611, 61.1
sim_rand_988, 1000, 721, 72.1
sim_rand_989, 1000, 665, 66.5
sim_rand_990, 1000, 742, 74.2
sim_rand_991, 1000, 636, 63.6
sim_rand_992, 1000, 718, 71.8
sim_rand_993, 1000, 674, 67.4
sim_rand_994, 1000, 724, 72.39999999999999
sim_rand_995, 1000, 745, 74.5
sim_rand_996, 1000, 699, 69.89999999999999
sim_rand_997, 1000, 699, 69.89999999999999
sim_rand_998, 1000, 668, 66.8
sim_rand_999, 1000, 712, 71.2
sim_rand_1000, 1000, 739, 73.9
