read_acc, length, #covered, %coverage
sim_rand_646, 199, 178, 89.44723618090453
sim_rand_647, 201, 182, 90.54726368159204
sim_rand_648, 219, 194, 88.58447488584474
sim_rand_649, 213, 213, 100
sim_rand_650, 218, 195, 89.44954128440367
sim_rand_651, 209, 184, 88.03827751196172
sim_rand_652, 198, 198, 100
sim_rand_653, 200, 182, 91
sim_rand_654, 203, 200, 98.52216748768473
sim_rand_655, 192, 172, 89.58333333333334
sim_rand_656, 188, 174, 92.5531914893617
sim_rand_657, 198, 183, 92.42424242424242
sim_rand_658, 200, 184, 92
sim_rand_659, 190, 167, 87.89473684210526
sim_rand_660, 196, 172, 87.75510204081633
sim_rand_661, 196, 177, 90.3061224489796
sim_rand_662, 199, 179, 89.9497487437186
sim_rand_663, 201, 183, 91.04477611940298
sim_rand_664, 173, 156, 90.17341040462428
sim_rand_665, 220, 220, 100
sim_rand_666, 206, 206, 100
sim_rand_667, 206, 205, 99.51456310679612
sim_rand_668, 186, 186, 100
sim_rand_669, 180, 167, 92.77777777777779
sim_rand_670, 222, 222, 100
sim_rand_671, 201, 201, 100
sim_rand_672, 201, 187, 93.03482587064677
sim_rand_673, 212, 212, 100
sim_rand_674, 199, 174, 87.43718592964824
sim_rand_675, 178, 164, 92.13483146067416
sim_rand_676, 199, 183, 91.95979899497488
sim_rand_677, 194, 171, 88.14432989690721
sim_rand_678, 205, 182, 88.78048780487805
sim_rand_679, 179, 170, 94.97206703910615
sim_rand_680, 196, 173, 88.26530612244898
sim_rand_681, 190, 165, 86.8421052631579
sim_rand_682, 203, 188, 92.61083743842364
sim_rand_683, 204, 185, 90.68627450980392
sim_rand_684, 207, 182, 87.92270531400966
sim_rand_685, 210, 193, 91.9047619047619
sim_rand_686, 187, 177, 94.6524064171123
sim_rand_687, 210, 191, 90.95238095238095
sim_rand_688, 191, 162, 84.81675392670157
sim_rand_689, 175, 162, 92.57142857142857
sim_rand_690, 195, 178, 91.28205128205128
sim_rand_691, 184, 170, 92.3913043478261
sim_rand_692, 220, 200, 90.9090909090909
sim_rand_693, 191, 191, 100
sim_rand_694, 208, 192, 92.3076923076923
sim_rand_695, 199, 199, 100
sim_rand_696, 193, 193, 100
sim_rand_697, 219, 219, 100
sim_rand_698, 205, 185, 90.2439024390244
sim_rand_699, 184, 183, 99.45652173913044
sim_rand_700, 206, 190, 92.23300970873787
sim_rand_701, 199, 199, 100
sim_rand_702, 224, 222, 99.10714285714286
sim_rand_703, 215, 200, 93.02325581395348
sim_rand_704, 198, 198, 100
sim_rand_705, 197, 174, 88.3248730964467
sim_rand_706, 190, 177, 93.15789473684211
sim_rand_707, 177, 177, 100
sim_rand_708, 194, 194, 100
sim_rand_709, 192, 171, 89.0625
sim_rand_710, 186, 162, 87.09677419354838
sim_rand_711, 209, 185, 88.51674641148325
sim_rand_712, 192, 192, 100
sim_rand_713, 188, 167, 88.82978723404256
sim_rand_714, 194, 179, 92.26804123711341
sim_rand_715, 202, 181, 89.60396039603961
sim_rand_716, 183, 173, 94.53551912568307
sim_rand_717, 209, 192, 91.86602870813397
sim_rand_718, 178, 178, 100
sim_rand_719, 221, 221, 100
sim_rand_720, 226, 204, 90.2654867256637
sim_rand_721, 193, 172, 89.11917098445595
sim_rand_722, 203, 202, 99.50738916256158
sim_rand_723, 183, 154, 84.15300546448088
sim_rand_724, 201, 200, 99.50248756218906
sim_rand_725, 192, 172, 89.58333333333334
sim_rand_726, 181, 165, 91.16022099447514
sim_rand_727, 205, 186, 90.73170731707317
sim_rand_728, 193, 168, 87.04663212435233
sim_rand_729, 200, 188, 94
sim_rand_730, 197, 180, 91.37055837563452
sim_rand_731, 198, 182, 91.91919191919192
sim_rand_732, 200, 200, 100
sim_rand_733, 190, 174, 91.57894736842105
sim_rand_734, 196, 194, 98.9795918367347
sim_rand_735, 207, 207, 100
sim_rand_736, 192, 177, 92.1875
sim_rand_737, 198, 185, 93.43434343434343
sim_rand_738, 178, 160, 89.8876404494382
sim_rand_739, 185, 164, 88.64864864864866
sim_rand_740, 212, 190, 89.62264150943396
sim_rand_741, 196, 173, 88.26530612244898
sim_rand_742, 202, 187, 92.57425742574257
sim_rand_743, 185, 172, 92.97297297297298
sim_rand_744, 185, 165, 89.1891891891892
sim_rand_745, 205, 180, 87.8048780487805
sim_rand_746, 208, 190, 91.34615384615384
sim_rand_747, 197, 197, 100
sim_rand_748, 196, 181, 92.3469387755102
sim_rand_749, 198, 198, 100
sim_rand_750, 198, 198, 100
sim_rand_751, 178, 160, 89.8876404494382
sim_rand_752, 206, 185, 89.80582524271846
sim_rand_753, 191, 176, 92.14659685863874
sim_rand_754, 225, 224, 99.55555555555556
sim_rand_755, 196, 182, 92.85714285714286
sim_rand_756, 179, 165, 92.17877094972067
sim_rand_757, 197, 176, 89.34010152284264
sim_rand_758, 199, 199, 100
sim_rand_759, 202, 183, 90.5940594059406
sim_rand_760, 214, 195, 91.1214953271028
sim_rand_761, 178, 177, 99.43820224719101
sim_rand_762, 197, 184, 93.4010152284264
sim_rand_763, 196, 170, 86.73469387755102
sim_rand_764, 191, 170, 89.00523560209425
sim_rand_765, 188, 168, 89.36170212765957
sim_rand_766, 201, 183, 91.04477611940298
sim_rand_767, 191, 172, 90.0523560209424
sim_rand_768, 210, 187, 89.04761904761904
sim_rand_769, 197, 178, 90.35532994923858
sim_rand_770, 220, 219, 99.54545454545455
sim_rand_771, 183, 164, 89.61748633879782
sim_rand_772, 178, 168, 94.3820224719101
sim_rand_773, 191, 176, 92.14659685863874
sim_rand_774, 207, 203, 98.06763285024155
sim_rand_775, 208, 194, 93.26923076923077
sim_rand_776, 199, 199, 100
sim_rand_777, 205, 205, 100
sim_rand_778, 217, 192, 88.47926267281106
sim_rand_779, 178, 157, 88.20224719101124
sim_rand_780, 197, 174, 88.3248730964467
sim_rand_781, 202, 183, 90.5940594059406
sim_rand_782, 174, 159, 91.37931034482759
sim_rand_783, 201, 176, 87.56218905472637
sim_rand_784, 206, 186, 90.29126213592234
sim_rand_785, 195, 173, 88.71794871794872
sim_rand_786, 198, 174, 87.87878787878788
sim_rand_787, 203, 186, 91.62561576354679
sim_rand_788, 215, 195, 90.69767441860465
sim_rand_789, 193, 193, 100
sim_rand_790, 191, 175, 91.62303664921467
sim_rand_791, 197, 180, 91.37055837563452
sim_rand_792, 188, 188, 100
sim_rand_793, 198, 181, 91.41414141414141
sim_rand_794, 191, 167, 87.43455497382199
sim_rand_795, 175, 158, 90.28571428571428
sim_rand_796, 189, 170, 89.94708994708994
sim_rand_797, 215, 196, 91.16279069767442
sim_rand_798, 195, 175, 89.74358974358975
sim_rand_799, 191, 179, 93.717277486911
sim_rand_800, 197, 182, 92.38578680203045
sim_rand_801, 208, 187, 89.90384615384616
sim_rand_802, 187, 177, 94.6524064171123
sim_rand_803, 196, 183, 93.36734693877551
sim_rand_804, 201, 183, 91.04477611940298
sim_rand_805, 182, 182, 100
sim_rand_806, 188, 173, 92.02127659574468
sim_rand_807, 197, 180, 91.37055837563452
sim_rand_808, 218, 193, 88.53211009174312
sim_rand_809, 196, 175, 89.28571428571429
sim_rand_810, 220, 220, 100
sim_rand_811, 216, 197, 91.20370370370371
sim_rand_812, 203, 187, 92.11822660098522
sim_rand_813, 192, 178, 92.70833333333334
sim_rand_814, 189, 175, 92.5925925925926
sim_rand_815, 184, 166, 90.21739130434783
sim_rand_816, 175, 146, 83.42857142857143
sim_rand_817, 188, 167, 88.82978723404256
sim_rand_818, 199, 183, 91.95979899497488
sim_rand_819, 213, 213, 100
sim_rand_820, 178, 176, 98.87640449438202
sim_rand_821, 211, 189, 89.57345971563981
sim_rand_822, 198, 180, 90.9090909090909
sim_rand_823, 194, 194, 100
sim_rand_824, 197, 187, 94.9238578680203
sim_rand_825, 198, 189, 95.45454545454545
sim_rand_826, 205, 200, 97.5609756097561
sim_rand_827, 209, 190, 90.9090909090909
sim_rand_828, 199, 189, 94.9748743718593
sim_rand_829, 192, 175, 91.14583333333334
sim_rand_830, 174, 174, 100
sim_rand_831, 210, 189, 90
sim_rand_832, 195, 173, 88.71794871794872
sim_rand_833, 190, 170, 89.47368421052632
sim_rand_834, 191, 171, 89.52879581151832
sim_rand_835, 201, 188, 93.53233830845771
sim_rand_836, 186, 169, 90.86021505376344
sim_rand_837, 190, 176, 92.63157894736842
sim_rand_838, 191, 174, 91.09947643979058
sim_rand_839, 193, 177, 91.70984455958549
sim_rand_840, 193, 178, 92.2279792746114
sim_rand_841, 203, 177, 87.192118226601
sim_rand_842, 195, 175, 89.74358974358975
sim_rand_843, 208, 189, 90.86538461538461
sim_rand_844, 205, 189, 92.19512195121952
sim_rand_845, 204, 188, 92.15686274509804
sim_rand_846, 190, 187, 98.42105263157895
sim_rand_847, 191, 176, 92.14659685863874
sim_rand_848, 185, 172, 92.97297297297298
sim_rand_849, 194, 194, 100
sim_rand_850, 185, 185, 100
sim_rand_851, 214, 191, 89.25233644859813
sim_rand_852, 196, 195, 99.48979591836735
sim_rand_853, 203, 183, 90.14778325123153
sim_rand_854, 192, 175, 91.14583333333334
sim_rand_855, 196, 179, 91.3265306122449
sim_rand_856, 204, 204, 100
sim_rand_857, 200, 177, 88.5
sim_rand_858, 191, 170, 89.00523560209425
sim_rand_859, 209, 180, 86.1244019138756
sim_rand_860, 189, 189, 100
sim_rand_861, 205, 189, 92.19512195121952
sim_rand_862, 194, 179, 92.26804123711341
sim_rand_863, 185, 155, 83.78378378378379
sim_rand_864, 191, 174, 91.09947643979058
sim_rand_865, 190, 170, 89.47368421052632
sim_rand_866, 212, 191, 90.09433962264151
sim_rand_867, 215, 189, 87.90697674418605
sim_rand_868, 197, 165, 83.75634517766497
sim_rand_869, 185, 170, 91.8918918918919
sim_rand_870, 200, 200, 100
sim_rand_871, 200, 182, 91
sim_rand_872, 204, 188, 92.15686274509804
sim_rand_873, 210, 194, 92.38095238095238
sim_rand_874, 210, 194, 92.38095238095238
sim_rand_875, 189, 175, 92.5925925925926
sim_rand_876, 193, 174, 90.15544041450777
sim_rand_877, 187, 175, 93.58288770053476
sim_rand_878, 205, 203, 99.02439024390245
sim_rand_879, 193, 193, 100
sim_rand_880, 193, 178, 92.2279792746114
sim_rand_881, 189, 174, 92.06349206349206
sim_rand_882, 187, 172, 91.97860962566845
sim_rand_883, 205, 186, 90.73170731707317
sim_rand_884, 202, 181, 89.60396039603961
sim_rand_885, 208, 190, 91.34615384615384
sim_rand_886, 176, 176, 100
sim_rand_887, 203, 203, 100
sim_rand_888, 194, 174, 89.69072164948454
sim_rand_889, 202, 202, 100
sim_rand_890, 192, 191, 99.47916666666666
sim_rand_891, 210, 189, 90
sim_rand_892, 214, 200, 93.45794392523365
sim_rand_893, 191, 176, 92.14659685863874
sim_rand_894, 193, 176, 91.19170984455958
sim_rand_895, 190, 174, 91.57894736842105
sim_rand_896, 214, 190, 88.78504672897196
sim_rand_897, 194, 172, 88.65979381443299
sim_rand_898, 188, 188, 100
sim_rand_899, 188, 179, 95.2127659574468
sim_rand_900, 190, 164, 86.31578947368422
sim_rand_901, 193, 180, 93.26424870466322
sim_rand_902, 200, 181, 90.5
sim_rand_903, 189, 173, 91.53439153439153
sim_rand_904, 211, 211, 100
sim_rand_905, 205, 177, 86.34146341463415
sim_rand_906, 182, 163, 89.56043956043956
sim_rand_907, 210, 186, 88.57142857142857
sim_rand_908, 197, 178, 90.35532994923858
sim_rand_909, 180, 163, 90.55555555555556
sim_rand_910, 185, 167, 90.27027027027027
sim_rand_911, 216, 190, 87.96296296296296
sim_rand_912, 191, 169, 88.48167539267016
sim_rand_913, 197, 181, 91.87817258883248
sim_rand_914, 188, 187, 99.46808510638297
sim_rand_915, 213, 191, 89.67136150234741
sim_rand_916, 201, 171, 85.07462686567165
sim_rand_917, 201, 181, 90.04975124378109
sim_rand_918, 192, 168, 87.5
sim_rand_919, 192, 164, 85.41666666666666
sim_rand_920, 188, 174, 92.5531914893617
sim_rand_921, 192, 174, 90.625
sim_rand_922, 209, 186, 88.99521531100478
sim_rand_923, 186, 162, 87.09677419354838
sim_rand_924, 178, 159, 89.32584269662921
sim_rand_925, 209, 208, 99.52153110047847
sim_rand_926, 205, 191, 93.17073170731707
sim_rand_927, 205, 190, 92.6829268292683
sim_rand_928, 208, 195, 93.75
sim_rand_929, 222, 202, 90.990990990991
sim_rand_930, 213, 195, 91.54929577464789
sim_rand_931, 217, 213, 98.15668202764977
sim_rand_932, 197, 196, 99.49238578680203
sim_rand_933, 172, 154, 89.53488372093024
sim_rand_934, 210, 208, 99.04761904761905
sim_rand_935, 205, 204, 99.51219512195122
sim_rand_936, 195, 169, 86.66666666666667
sim_rand_937, 202, 184, 91.0891089108911
sim_rand_938, 191, 177, 92.67015706806284
sim_rand_939, 189, 189, 100
sim_rand_940, 200, 181, 90.5
sim_rand_941, 207, 207, 100
sim_rand_942, 204, 186, 91.17647058823529
sim_rand_943, 188, 166, 88.29787234042553
sim_rand_944, 191, 173, 90.57591623036649
sim_rand_945, 177, 154, 87.00564971751412
sim_rand_946, 193, 176, 91.19170984455958
sim_rand_947, 190, 190, 100
sim_rand_948, 213, 194, 91.07981220657277
sim_rand_949, 182, 182, 100
sim_rand_950, 193, 176, 91.19170984455958
sim_rand_951, 211, 187, 88.62559241706161
sim_rand_952, 184, 184, 100
sim_rand_953, 199, 199, 100
sim_rand_954, 208, 184, 88.46153846153845
sim_rand_955, 186, 184, 98.9247311827957
sim_rand_956, 194, 176, 90.72164948453609
sim_rand_957, 192, 171, 89.0625
sim_rand_958, 184, 184, 100
sim_rand_959, 192, 192, 100
sim_rand_960, 220, 194, 88.18181818181819
sim_rand_961, 209, 201, 96.17224880382776
sim_rand_962, 205, 188, 91.70731707317074
sim_rand_963, 195, 176, 90.25641025641026
sim_rand_964, 208, 192, 92.3076923076923
sim_rand_965, 201, 201, 100
sim_rand_966, 178, 161, 90.4494382022472
sim_rand_967, 194, 183, 94.3298969072165
sim_rand_968, 205, 184, 89.75609756097562
sim_rand_969, 184, 184, 100
sim_rand_970, 192, 174, 90.625
sim_rand_971, 201, 201, 100
sim_rand_972, 205, 204, 99.51219512195122
sim_rand_973, 202, 202, 100
sim_rand_974, 202, 196, 97.02970297029702
sim_rand_975, 223, 223, 100
sim_rand_976, 222, 200, 90.09009009009009
sim_rand_977, 208, 187, 89.90384615384616
sim_rand_978, 203, 193, 95.07389162561576
sim_rand_979, 199, 179, 89.9497487437186
sim_rand_980, 192, 169, 88.02083333333334
sim_rand_981, 206, 206, 100
sim_rand_982, 200, 167, 83.5
sim_rand_983, 171, 171, 100
sim_rand_984, 205, 182, 88.78048780487805
sim_rand_985, 214, 188, 87.85046728971963
sim_rand_986, 180, 164, 91.11111111111111
sim_rand_987, 206, 204, 99.02912621359224
sim_rand_988, 191, 179, 93.717277486911
sim_rand_989, 202, 202, 100
sim_rand_990, 203, 203, 100
sim_rand_991, 214, 190, 88.78504672897196
sim_rand_992, 189, 172, 91.005291005291
sim_rand_993, 209, 190, 90.9090909090909
sim_rand_994, 203, 203, 100
sim_rand_995, 201, 180, 89.55223880597015
sim_rand_996, 209, 203, 97.1291866028708
sim_rand_997, 193, 175, 90.67357512953367
sim_rand_998, 209, 207, 99.04306220095694
sim_rand_999, 185, 172, 92.97297297297298
